,trading_steps,episode,reward,accumulated_transfer,number_trades,episode_steps,agent
497,0,165,-7.000000000000003,0.0,0.0,27,a-2
498,0,166,-20.84999999999998,0.0,0.0,65,overall
499,0,166,-23.39999999999998,0.0,0.0,65,a-1
500,0,166,2.55,0.0,0.0,65,a-2
501,0,167,-4.890000000000002,0.0,0.0,48,overall
502,0,167,-7.400000000000002,0.0,0.0,48,a-1
503,0,167,2.51,0.0,0.0,48,a-2
504,0,168,-22.079999999999977,0.0,0.0,68,overall
505,0,168,-24.599999999999977,0.0,0.0,68,a-1
506,0,168,2.5199999999999996,0.0,0.0,68,a-2
507,0,169,-7.900000000000006,0.0,0.0,33,overall
508,0,169,-10.600000000000005,0.0,0.0,33,a-1
509,0,169,2.6999999999999997,0.0,0.0,33,a-2
510,0,170,-13.470000000000006,0.0,0.0,47,overall
511,0,170,-16.200000000000006,0.0,0.0,47,a-1
512,0,170,2.7299999999999995,0.0,0.0,47,a-2
513,0,171,-12.61000000000001,0.0,0.0,45,overall
514,0,171,-15.400000000000011,0.0,0.0,45,a-1
515,0,171,2.79,0.0,0.0,45,a-2
516,0,172,-11.83000000000001,0.0,0.0,43,overall
517,0,172,-14.60000000000001,0.0,0.0,43,a-1
518,0,172,2.7699999999999996,0.0,0.0,43,a-2
519,0,173,-27.619999999999955,0.0,0.0,82,overall
520,0,173,-30.199999999999953,0.0,0.0,82,a-1
521,0,173,2.5799999999999996,0.0,0.0,82,a-2
522,0,174,-23.11999999999997,0.0,0.0,71,overall
523,0,174,2.6799999999999997,0.0,0.0,71,a-1
524,0,174,-25.79999999999997,0.0,0.0,71,a-2
525,0,175,-15.099999999999998,0.0,0.0,51,overall
526,0,175,2.6999999999999997,0.0,0.0,51,a-1
527,0,175,-17.799999999999997,0.0,0.0,51,a-2
528,0,176,-30.449999999999942,0.0,0.0,89,overall
529,0,176,-32.99999999999994,0.0,0.0,89,a-1
530,0,176,2.55,0.0,0.0,89,a-2
531,0,177,-22.26999999999997,0.0,0.0,69,overall
532,0,177,-24.99999999999997,0.0,0.0,69,a-1
533,0,177,2.7299999999999995,0.0,0.0,69,a-2
534,0,178,-11.45000000000001,0.0,0.0,42,overall
535,0,178,2.75,0.0,0.0,42,a-1
536,0,178,-14.20000000000001,0.0,0.0,42,a-2
537,0,179,-13.06000000000001,0.0,0.0,46,overall
538,0,179,2.7399999999999998,0.0,0.0,46,a-1
539,0,179,-15.80000000000001,0.0,0.0,46,a-2
540,0,180,-13.470000000000006,0.0,0.0,47,overall
541,0,180,-16.200000000000006,0.0,0.0,47,a-1
542,0,180,2.7299999999999995,0.0,0.0,47,a-2
543,0,181,-62.27999999999987,0.0,0.0,169,overall
544,0,181,-64.99999999999987,0.0,0.0,169,a-1
545,0,181,2.7199999999999998,0.0,0.0,169,a-2
546,0,182,-5.690000000000005,0.0,0.0,48,overall
547,0,182,2.51,0.0,0.0,48,a-1
548,0,182,-8.200000000000005,0.0,0.0,48,a-2
549,0,183,-21.029999999999976,0.0,0.0,66,overall
550,0,183,-23.799999999999976,0.0,0.0,66,a-1
551,0,183,2.7699999999999996,0.0,0.0,66,a-2
552,0,184,-22.489999999999974,0.0,0.0,69,overall
553,0,184,2.51,0.0,0.0,69,a-1
554,0,184,-24.99999999999997,0.0,0.0,69,a-2
555,0,185,-22.049999999999972,0.0,0.0,68,overall
556,0,185,-24.599999999999973,0.0,0.0,68,a-1
557,0,185,2.55,0.0,0.0,68,a-2
558,0,186,-4.7600000000000025,0.0,0.0,35,overall
559,0,186,2.6399999999999997,0.0,0.0,35,a-1
560,0,186,-7.400000000000002,0.0,0.0,35,a-2
561,0,187,-36.849999999999916,0.0,0.0,105,overall
562,0,187,2.55,0.0,0.0,105,a-1
563,0,187,-39.39999999999991,0.0,0.0,105,a-2
564,0,188,0.8499999999999996,0.0,0.0,34,overall
565,0,188,2.6499999999999995,0.0,0.0,34,a-1
566,0,188,-1.7999999999999998,0.0,0.0,34,a-2
567,0,189,-6.720000000000004,0.0,0.0,31,overall
568,0,189,-9.400000000000004,0.0,0.0,31,a-1
569,0,189,2.6799999999999997,0.0,0.0,31,a-2
570,0,190,-23.659999999999968,0.0,0.0,72,overall
571,0,190,2.5399999999999996,0.0,0.0,72,a-1
572,0,190,-26.199999999999967,0.0,0.0,72,a-2
573,0,191,-8.470000000000008,0.0,0.0,46,overall
574,0,191,-11.000000000000007,0.0,0.0,46,a-1
575,0,191,2.5299999999999994,0.0,0.0,46,a-2
576,0,192,-20.67999999999998,0.0,0.0,65,overall
577,0,192,-23.399999999999977,0.0,0.0,65,a-1
578,0,192,2.7199999999999998,0.0,0.0,65,a-2
579,0,193,-7.440000000000007,0.0,0.0,63,overall
580,0,193,2.3599999999999994,0.0,0.0,63,a-1
581,0,193,-9.800000000000006,0.0,0.0,63,a-2
582,0,194,-9.47000000000001,0.0,0.0,37,overall
583,0,194,-12.200000000000008,0.0,0.0,37,a-1
584,0,194,2.7299999999999995,0.0,0.0,37,a-2
585,0,195,-24.309999999999967,0.0,0.0,74,overall
586,0,195,-26.999999999999964,0.0,0.0,74,a-1
587,0,195,2.6899999999999995,0.0,0.0,74,a-2
588,0,196,-7.050000000000006,0.0,0.0,31,overall
589,0,196,2.75,0.0,0.0,31,a-1
590,0,196,-9.800000000000006,0.0,0.0,31,a-2
591,0,197,-3.9300000000000024,0.0,0.0,32,overall
592,0,197,-6.600000000000002,0.0,0.0,32,a-1
593,0,197,2.67,0.0,0.0,32,a-2
594,0,198,-21.02999999999997,0.0,0.0,66,overall
595,0,198,2.7699999999999996,0.0,0.0,66,a-1
596,0,198,-23.79999999999997,0.0,0.0,66,a-2
597,0,199,-27.819999999999958,0.0,0.0,82,overall
598,0,199,-30.199999999999957,0.0,0.0,82,a-1
599,0,199,2.3799999999999994,0.0,0.0,82,a-2
600,0,200,-4.490000000000004,0.0,0.0,48,overall
601,0,200,-7.0000000000000036,0.0,0.0,48,a-1
602,0,200,2.51,0.0,0.0,48,a-2
603,0,201,-6.040000000000005,0.0,0.0,83,overall
604,0,201,-8.200000000000005,0.0,0.0,83,a-1
605,0,201,2.1599999999999993,0.0,0.0,83,a-2
606,0,202,-28.819999999999943,0.0,0.0,85,overall
607,0,202,-31.39999999999994,0.0,0.0,85,a-1
608,0,202,2.5799999999999996,0.0,0.0,85,a-2
609,0,203,-22.459999999999972,0.0,0.0,69,overall
610,0,203,-24.99999999999997,0.0,0.0,69,a-1
611,0,203,2.5399999999999996,0.0,0.0,69,a-2
612,0,204,-0.16999999999999993,0.0,0.0,56,overall
613,0,204,-2.5999999999999996,0.0,0.0,56,a-1
614,0,204,2.4299999999999997,0.0,0.0,56,a-2
615,0,205,-7.460000000000006,0.0,0.0,32,overall
616,0,205,2.7399999999999998,0.0,0.0,32,a-1
617,0,205,-10.200000000000006,0.0,0.0,32,a-2
618,0,206,-7.480000000000007,0.0,0.0,32,overall
619,0,206,-10.200000000000006,0.0,0.0,32,a-1
620,0,206,2.7199999999999998,0.0,0.0,32,a-2
621,0,207,-21.849999999999973,0.0,0.0,68,overall
622,0,207,-24.599999999999973,0.0,0.0,68,a-1
623,0,207,2.75,0.0,0.0,68,a-2
624,0,208,-11.850000000000009,0.0,0.0,43,overall
625,0,208,-14.600000000000009,0.0,0.0,43,a-1
626,0,208,2.75,0.0,0.0,43,a-2
627,0,209,-28.639999999999954,0.0,0.0,84,overall
628,0,209,2.3599999999999994,0.0,0.0,84,a-1
629,0,209,-30.999999999999954,0.0,0.0,84,a-2
630,0,210,-11.450000000000008,0.0,0.0,42,overall
631,0,210,-14.200000000000008,0.0,0.0,42,a-1
632,0,210,2.75,0.0,0.0,42,a-2
633,0,211,-29.829999999999945,0.0,0.0,87,overall
634,0,211,2.3699999999999997,0.0,0.0,87,a-1
635,0,211,-32.199999999999946,0.0,0.0,87,a-2
636,0,212,-197.43000000000177,0.0,0.0,499,overall
637,0,212,2.5699999999999994,0.0,0.0,499,a-1
638,0,212,-200.00000000000176,0.0,0.0,499,a-2
639,0,213,-19.649999999999984,0.0,0.0,62,overall
640,0,213,-22.199999999999985,0.0,0.0,62,a-1
641,0,213,2.55,0.0,0.0,62,a-2
642,0,214,-2.9000000000000012,0.0,0.0,49,overall
643,0,214,2.5,0.0,0.0,49,a-1
644,0,214,-5.400000000000001,0.0,0.0,49,a-2
645,0,215,-6.8700000000000045,0.0,0.0,46,overall
646,0,215,2.5299999999999994,0.0,0.0,46,a-1
647,0,215,-9.400000000000004,0.0,0.0,46,a-2
648,0,216,-5.310000000000004,0.0,0.0,50,overall
649,0,216,-7.800000000000004,0.0,0.0,50,a-1
650,0,216,2.4899999999999998,0.0,0.0,50,a-2
651,0,217,-24.269999999999964,0.0,0.0,74,overall
652,0,217,2.7299999999999995,0.0,0.0,74,a-1
653,0,217,-26.999999999999964,0.0,0.0,74,a-2
654,0,218,-13.06000000000001,0.0,0.0,46,overall
655,0,218,2.7399999999999998,0.0,0.0,46,a-1
656,0,218,-15.80000000000001,0.0,0.0,46,a-2
657,0,219,-8.470000000000008,0.0,0.0,46,overall
658,0,219,-11.000000000000007,0.0,0.0,46,a-1
659,0,219,2.5299999999999994,0.0,0.0,46,a-2
660,0,220,-28.409999999999943,0.0,0.0,84,overall
661,0,220,2.59,0.0,0.0,84,a-1
662,0,220,-30.999999999999943,0.0,0.0,84,a-2
663,0,221,-20.029999999999983,0.0,0.0,63,overall
664,0,221,2.57,0.0,0.0,63,a-1
665,0,221,-22.599999999999984,0.0,0.0,63,a-2
666,0,222,-14.700000000000003,0.0,0.0,50,overall
667,0,222,2.6999999999999997,0.0,0.0,50,a-1
668,0,222,-17.400000000000002,0.0,0.0,50,a-2
669,0,223,-8.680000000000007,0.0,0.0,35,overall
670,0,223,-11.400000000000007,0.0,0.0,35,a-1
671,0,223,2.7199999999999998,0.0,0.0,35,a-2
672,0,224,0.9699999999999998,0.0,0.0,62,overall
673,0,224,2.3699999999999997,0.0,0.0,62,a-1
674,0,224,-1.4,0.0,0.0,62,a-2
675,0,225,-14.700000000000003,0.0,0.0,50,overall
676,0,225,2.6999999999999997,0.0,0.0,50,a-1
677,0,225,-17.400000000000002,0.0,0.0,50,a-2
678,0,226,-108.28000000000053,0.0,0.0,284,overall
679,0,226,-111.00000000000053,0.0,0.0,284,a-1
680,0,226,2.7199999999999998,0.0,0.0,284,a-2
681,0,227,-7.650000000000005,0.0,0.0,44,overall
682,0,227,-10.200000000000005,0.0,0.0,44,a-1
683,0,227,2.55,0.0,0.0,44,a-2
684,0,228,-12.61000000000001,0.0,0.0,45,overall
685,0,228,2.79,0.0,0.0,45,a-1
686,0,228,-15.400000000000011,0.0,0.0,45,a-2
687,0,229,-9.490000000000009,0.0,0.0,37,overall
688,0,229,2.71,0.0,0.0,37,a-1
689,0,229,-12.200000000000008,0.0,0.0,37,a-2
690,0,230,-10.61000000000001,0.0,0.0,40,overall
691,0,230,-13.40000000000001,0.0,0.0,40,a-1
692,0,230,2.79,0.0,0.0,40,a-2
693,0,231,-14.659999999999998,0.0,0.0,50,overall
694,0,231,2.7399999999999998,0.0,0.0,50,a-1
695,0,231,-17.4,0.0,0.0,50,a-2
696,0,232,-20.60999999999997,0.0,0.0,65,overall
697,0,232,2.79,0.0,0.0,65,a-1
698,0,232,-23.39999999999997,0.0,0.0,65,a-2
699,0,233,-195.27000000000174,0.0,0.0,499,overall
700,0,233,-198.00000000000173,0.0,0.0,499,a-1
701,0,233,2.7299999999999995,0.0,0.0,499,a-2
702,0,234,-14.86,0.0,0.0,50,overall
703,0,234,-17.4,0.0,0.0,50,a-1
704,0,234,2.54,0.0,0.0,50,a-2
705,0,235,-11.900000000000011,0.0,0.0,43,overall
706,0,235,-14.60000000000001,0.0,0.0,43,a-1
707,0,235,2.6999999999999997,0.0,0.0,43,a-2
708,0,236,-5.460000000000003,0.0,0.0,27,overall
709,0,236,2.7399999999999998,0.0,0.0,27,a-1
710,0,236,-8.200000000000003,0.0,0.0,27,a-2
711,0,237,-10.62000000000001,0.0,0.0,40,overall
712,0,237,2.78,0.0,0.0,40,a-1
713,0,237,-13.40000000000001,0.0,0.0,40,a-2
714,0,238,-7.440000000000007,0.0,0.0,63,overall
715,0,238,2.3599999999999994,0.0,0.0,63,a-1
716,0,238,-9.800000000000006,0.0,0.0,63,a-2
717,0,239,-5.460000000000004,0.0,0.0,65,overall
718,0,239,-7.800000000000004,0.0,0.0,65,a-1
719,0,239,2.3399999999999994,0.0,0.0,65,a-2
720,0,240,-13.440000000000007,0.0,0.0,47,overall
721,0,240,2.76,0.0,0.0,47,a-1
722,0,240,-16.200000000000006,0.0,0.0,47,a-2
723,0,241,-22.309999999999974,0.0,0.0,69,overall
724,0,241,-24.99999999999997,0.0,0.0,69,a-1
725,0,241,2.6899999999999995,0.0,0.0,69,a-2
726,0,242,-32.08999999999994,0.0,0.0,93,overall
727,0,242,-34.59999999999994,0.0,0.0,93,a-1
728,0,242,2.51,0.0,0.0,93,a-2
729,0,243,-15.479999999999997,0.0,0.0,52,overall
730,0,243,2.7199999999999998,0.0,0.0,52,a-1
731,0,243,-18.199999999999996,0.0,0.0,52,a-2
732,0,244,-7.460000000000006,0.0,0.0,32,overall
733,0,244,-10.200000000000006,0.0,0.0,32,a-1
734,0,244,2.7399999999999998,0.0,0.0,32,a-2
735,0,245,-21.439999999999976,0.0,0.0,67,overall
736,0,245,2.76,0.0,0.0,67,a-1
737,0,245,-24.199999999999974,0.0,0.0,67,a-2
738,0,246,1.1599999999999997,0.0,0.0,43,overall
739,0,246,2.5599999999999996,0.0,0.0,43,a-1
740,0,246,-1.4,0.0,0.0,43,a-2
741,0,247,-12.460000000000012,0.0,0.0,45,overall
742,0,247,2.5399999999999996,0.0,0.0,45,a-1
743,0,247,-15.00000000000001,0.0,0.0,45,a-2
744,0,248,-3.500000000000002,0.0,0.0,29,overall
745,0,248,2.6999999999999997,0.0,0.0,29,a-1
746,0,248,-6.200000000000002,0.0,0.0,29,a-2
747,0,249,-22.66999999999997,0.0,0.0,70,overall
748,0,249,2.7299999999999995,0.0,0.0,70,a-1
749,0,249,-25.39999999999997,0.0,0.0,70,a-2
750,0,250,-31.67999999999994,0.0,0.0,92,overall
751,0,250,2.5199999999999996,0.0,0.0,92,a-1
752,0,250,-34.19999999999994,0.0,0.0,92,a-2
753,0,251,-13.880000000000003,0.0,0.0,67,overall
754,0,251,-16.200000000000003,0.0,0.0,67,a-1
755,0,251,2.3199999999999994,0.0,0.0,67,a-2
756,0,252,-12.690000000000012,0.0,0.0,45,overall
757,0,252,2.71,0.0,0.0,45,a-1
758,0,252,-15.400000000000011,0.0,0.0,45,a-2
759,0,253,-3.9600000000000026,0.0,0.0,35,overall
760,0,253,2.6399999999999997,0.0,0.0,35,a-1
761,0,253,-6.600000000000002,0.0,0.0,35,a-2
762,0,254,-14.32,0.0,0.0,49,overall
763,0,254,2.6799999999999997,0.0,0.0,49,a-1
764,0,254,-17.0,0.0,0.0,49,a-2
765,0,255,-11.820000000000011,0.0,0.0,101,overall
766,0,255,1.9799999999999993,0.0,0.0,101,a-1
767,0,255,-13.80000000000001,0.0,0.0,101,a-2
768,0,256,-5.9100000000000055,0.0,0.0,30,overall
769,0,256,-8.600000000000005,0.0,0.0,30,a-1
770,0,256,2.6899999999999995,0.0,0.0,30,a-2
771,0,257,-20.40999999999998,0.0,0.0,64,overall
772,0,257,2.59,0.0,0.0,64,a-1
773,0,257,-22.99999999999998,0.0,0.0,64,a-2
774,0,258,-4.490000000000003,0.0,0.0,48,overall
775,0,258,-7.000000000000003,0.0,0.0,48,a-1
776,0,258,2.51,0.0,0.0,48,a-2
777,0,259,-4.480000000000003,0.0,0.0,47,overall
778,0,259,-7.000000000000003,0.0,0.0,47,a-1
779,0,259,2.5199999999999996,0.0,0.0,47,a-2
780,0,260,-14.709999999999999,0.0,0.0,50,overall
781,0,260,-17.4,0.0,0.0,50,a-1
782,0,260,2.6899999999999995,0.0,0.0,50,a-2
783,0,261,-21.289999999999978,0.0,0.0,66,overall
784,0,261,2.51,0.0,0.0,66,a-1
785,0,261,-23.799999999999976,0.0,0.0,66,a-2
786,0,262,-22.659999999999965,0.0,0.0,70,overall
787,0,262,-25.399999999999963,0.0,0.0,70,a-1
788,0,262,2.7399999999999998,0.0,0.0,70,a-2
789,0,263,-20.639999999999972,0.0,0.0,65,overall
790,0,263,-23.39999999999997,0.0,0.0,65,a-1
791,0,263,2.76,0.0,0.0,65,a-2
792,0,264,-4.250000000000003,0.0,0.0,24,overall
793,0,264,-7.000000000000003,0.0,0.0,24,a-1
794,0,264,2.75,0.0,0.0,24,a-2
795,0,265,-22.669999999999963,0.0,0.0,70,overall
796,0,265,2.7299999999999995,0.0,0.0,70,a-1
797,0,265,-25.399999999999963,0.0,0.0,70,a-2
798,0,266,-121.44000000000071,0.0,0.0,316,overall
799,0,266,2.3599999999999994,0.0,0.0,316,a-1
800,0,266,-123.80000000000071,0.0,0.0,316,a-2
801,0,267,-5.690000000000003,0.0,0.0,48,overall
802,0,267,-8.200000000000003,0.0,0.0,48,a-1
803,0,267,2.51,0.0,0.0,48,a-2
804,0,268,-11.900000000000011,0.0,0.0,43,overall
805,0,268,2.6999999999999997,0.0,0.0,43,a-1
806,0,268,-14.60000000000001,0.0,0.0,43,a-2
807,0,269,-6.020000000000005,0.0,0.0,41,overall
808,0,269,2.5799999999999996,0.0,0.0,41,a-1
809,0,269,-8.600000000000005,0.0,0.0,41,a-2
810,0,270,-21.25999999999998,0.0,0.0,66,overall
811,0,270,2.5399999999999996,0.0,0.0,66,a-1
812,0,270,-23.79999999999998,0.0,0.0,66,a-2
813,0,271,-35.609999999999935,0.0,0.0,101,overall
814,0,271,2.1899999999999995,0.0,0.0,101,a-1
815,0,271,-37.79999999999993,0.0,0.0,101,a-2
816,0,272,-15.159999999999997,0.0,0.0,51,overall
817,0,272,2.6399999999999997,0.0,0.0,51,a-1
818,0,272,-17.799999999999997,0.0,0.0,51,a-2
819,0,273,-105.61000000000047,0.0,0.0,276,overall
820,0,273,-107.80000000000047,0.0,0.0,276,a-1
821,0,273,2.1899999999999995,0.0,0.0,276,a-2
822,0,274,-12.650000000000011,0.0,0.0,64,overall
823,0,274,2.3499999999999996,0.0,0.0,64,a-1
824,0,274,-15.00000000000001,0.0,0.0,64,a-2
825,0,275,-4.250000000000003,0.0,0.0,24,overall
826,0,275,2.75,0.0,0.0,24,a-1
827,0,275,-7.000000000000003,0.0,0.0,24,a-2
828,0,276,-19.619999999999987,0.0,0.0,81,overall
829,0,276,-21.799999999999986,0.0,0.0,81,a-1
830,0,276,2.1799999999999993,0.0,0.0,81,a-2
831,0,277,-4.830000000000003,0.0,0.0,42,overall
832,0,277,-7.400000000000002,0.0,0.0,42,a-1
833,0,277,2.5699999999999994,0.0,0.0,42,a-2
834,0,278,-21.259999999999977,0.0,0.0,85,overall
835,0,278,-23.399999999999977,0.0,0.0,85,a-1
836,0,278,2.1399999999999992,0.0,0.0,85,a-2
837,0,279,-15.289999999999996,0.0,0.0,52,overall
838,0,279,-18.199999999999996,0.0,0.0,52,a-1
839,0,279,2.91,0.0,0.0,52,a-2
840,0,280,-22.249999999999964,0.0,0.0,69,overall
841,0,280,-24.999999999999964,0.0,0.0,69,a-1
842,0,280,2.75,0.0,0.0,69,a-2
843,0,281,-5.690000000000005,0.0,0.0,48,overall
844,0,281,2.51,0.0,0.0,48,a-1
845,0,281,-8.200000000000005,0.0,0.0,48,a-2
846,0,282,-28.819999999999943,0.0,0.0,85,overall
847,0,282,-31.39999999999994,0.0,0.0,85,a-1
848,0,282,2.5799999999999996,0.0,0.0,85,a-2
849,0,283,0.27,0.0,0.0,52,overall
850,0,283,-2.1999999999999997,0.0,0.0,52,a-1
851,0,283,2.4699999999999998,0.0,0.0,52,a-2
852,0,284,-0.45999999999999996,0.0,0.0,45,overall
853,0,284,2.5399999999999996,0.0,0.0,45,a-1
854,0,284,-2.9999999999999996,0.0,0.0,45,a-2
855,0,285,-20.439999999999984,0.0,0.0,64,overall
856,0,285,-22.999999999999982,0.0,0.0,64,a-1
857,0,285,2.5599999999999996,0.0,0.0,64,a-2
858,0,286,-19.209999999999987,0.0,0.0,61,overall
859,0,286,2.59,0.0,0.0,61,a-1
860,0,286,-21.799999999999986,0.0,0.0,61,a-2
861,0,287,-7.850000000000007,0.0,0.0,64,overall
862,0,287,-10.200000000000006,0.0,0.0,64,a-1
863,0,287,2.3499999999999996,0.0,0.0,64,a-2
864,0,288,-12.620000000000012,0.0,0.0,45,overall
865,0,288,-15.400000000000011,0.0,0.0,45,a-1
866,0,288,2.78,0.0,0.0,45,a-2
867,0,289,-21.449999999999967,0.0,0.0,67,overall
868,0,289,-24.199999999999967,0.0,0.0,67,a-1
869,0,289,2.75,0.0,0.0,67,a-2
870,0,290,-110.63000000000055,0.0,0.0,290,overall
871,0,290,-113.40000000000055,0.0,0.0,290,a-1
872,0,290,2.7699999999999996,0.0,0.0,290,a-2
873,0,291,-15.869999999999994,0.0,0.0,53,overall
874,0,291,2.7299999999999995,0.0,0.0,53,a-1
875,0,291,-18.599999999999994,0.0,0.0,53,a-2
876,0,292,-30.049999999999937,0.0,0.0,88,overall
877,0,292,-32.59999999999994,0.0,0.0,88,a-1
878,0,292,2.55,0.0,0.0,88,a-2
879,0,293,-28.869999999999948,0.0,0.0,85,overall
880,0,293,-31.39999999999995,0.0,0.0,85,a-1
881,0,293,2.53,0.0,0.0,85,a-2
882,0,294,-19.619999999999987,0.0,0.0,62,overall
883,0,294,-22.199999999999985,0.0,0.0,62,a-1
884,0,294,2.5799999999999996,0.0,0.0,62,a-2
885,0,295,-13.840000000000002,0.0,0.0,48,overall
886,0,295,-16.6,0.0,0.0,48,a-1
887,0,295,2.76,0.0,0.0,48,a-2
888,0,296,-15.359999999999996,0.0,0.0,52,overall
889,0,296,2.84,0.0,0.0,52,a-1
890,0,296,-18.199999999999996,0.0,0.0,52,a-2
891,0,297,-11.62000000000001,0.0,0.0,81,overall
892,0,297,-13.80000000000001,0.0,0.0,81,a-1
893,0,297,2.1799999999999997,0.0,0.0,81,a-2
894,0,298,-20.46999999999998,0.0,0.0,64,overall
895,0,298,2.53,0.0,0.0,64,a-1
896,0,298,-22.999999999999982,0.0,0.0,64,a-2
897,0,299,-35.61999999999992,0.0,0.0,102,overall
898,0,299,2.5799999999999996,0.0,0.0,102,a-1
899,0,299,-38.19999999999992,0.0,0.0,102,a-2
900,0,300,-8.270000000000007,0.0,0.0,34,overall
901,0,300,-11.000000000000007,0.0,0.0,34,a-1
902,0,300,2.7299999999999995,0.0,0.0,34,a-2
903,0,301,-3.6300000000000026,0.0,0.0,42,overall
904,0,301,-6.200000000000002,0.0,0.0,42,a-1
905,0,301,2.5699999999999994,0.0,0.0,42,a-2
906,0,302,-13.500000000000004,0.0,0.0,47,overall
907,0,302,-16.200000000000003,0.0,0.0,47,a-1
908,0,302,2.6999999999999997,0.0,0.0,47,a-2
909,0,303,-21.429999999999968,0.0,0.0,67,overall
910,0,303,-24.199999999999967,0.0,0.0,67,a-1
911,0,303,2.7699999999999996,0.0,0.0,67,a-2
912,0,304,-3.660000000000002,0.0,0.0,45,overall
913,0,304,-6.200000000000002,0.0,0.0,45,a-1
914,0,304,2.54,0.0,0.0,45,a-2
915,0,305,-8.120000000000008,0.0,0.0,34,overall
916,0,305,2.88,0.0,0.0,34,a-1
917,0,305,-11.000000000000007,0.0,0.0,34,a-2
918,0,306,-3.230000000000002,0.0,0.0,42,overall
919,0,306,2.5699999999999994,0.0,0.0,42,a-1
920,0,306,-5.800000000000002,0.0,0.0,42,a-2
921,0,307,-3.0100000000000016,0.0,0.0,60,overall
922,0,307,-5.400000000000001,0.0,0.0,60,a-1
923,0,307,2.3899999999999997,0.0,0.0,60,a-2
924,0,308,-7.870000000000007,0.0,0.0,33,overall
925,0,308,-10.600000000000007,0.0,0.0,33,a-1
926,0,308,2.7299999999999995,0.0,0.0,33,a-2
927,0,309,-28.669999999999956,0.0,0.0,84,overall
928,0,309,2.3299999999999996,0.0,0.0,84,a-1
929,0,309,-30.999999999999954,0.0,0.0,84,a-2
930,0,310,-15.319999999999997,0.0,0.0,52,overall
931,0,310,2.88,0.0,0.0,52,a-1
932,0,310,-18.199999999999996,0.0,0.0,52,a-2
933,0,311,-6.080000000000005,0.0,0.0,47,overall
934,0,311,2.5199999999999996,0.0,0.0,47,a-1
935,0,311,-8.600000000000005,0.0,0.0,47,a-2
936,0,312,-15.079999999999998,0.0,0.0,51,overall
937,0,312,2.7199999999999998,0.0,0.0,51,a-1
938,0,312,-17.799999999999997,0.0,0.0,51,a-2
939,0,313,-30.859999999999943,0.0,0.0,90,overall
940,0,313,2.5399999999999996,0.0,0.0,90,a-1
941,0,313,-33.39999999999994,0.0,0.0,90,a-2
942,0,314,-6.290000000000005,0.0,0.0,29,overall
943,0,314,-9.000000000000005,0.0,0.0,29,a-1
944,0,314,2.71,0.0,0.0,29,a-2
945,0,315,-195.30000000000175,0.0,0.0,499,overall
946,0,315,-198.00000000000173,0.0,0.0,499,a-1
947,0,315,2.6999999999999997,0.0,0.0,499,a-2
948,0,316,-13.440000000000007,0.0,0.0,47,overall
949,0,316,-16.200000000000006,0.0,0.0,47,a-1
950,0,316,2.76,0.0,0.0,47,a-2
951,0,317,-28.639999999999954,0.0,0.0,84,overall
952,0,317,2.3599999999999994,0.0,0.0,84,a-1
953,0,317,-30.999999999999954,0.0,0.0,84,a-2
954,0,318,-8.060000000000008,0.0,0.0,45,overall
955,0,318,2.5399999999999996,0.0,0.0,45,a-1
956,0,318,-10.600000000000007,0.0,0.0,45,a-2
957,0,319,-23.059999999999963,0.0,0.0,71,overall
958,0,319,2.7399999999999998,0.0,0.0,71,a-1
959,0,319,-25.79999999999996,0.0,0.0,71,a-2
960,0,320,-7.240000000000006,0.0,0.0,43,overall
961,0,320,-9.800000000000006,0.0,0.0,43,a-1
962,0,320,2.5599999999999996,0.0,0.0,43,a-2
963,0,321,-14.669999999999998,0.0,0.0,50,overall
964,0,321,-17.4,0.0,0.0,50,a-1
965,0,321,2.7299999999999995,0.0,0.0,50,a-2
966,0,322,-23.10999999999997,0.0,0.0,71,overall
967,0,322,-25.79999999999997,0.0,0.0,71,a-1
968,0,322,2.6899999999999995,0.0,0.0,71,a-2
969,0,323,0.7600000000000002,0.0,0.0,43,overall
970,0,323,2.5599999999999996,0.0,0.0,43,a-1
971,0,323,-1.7999999999999994,0.0,0.0,43,a-2
972,0,324,-19.679999999999986,0.0,0.0,62,overall
973,0,324,-22.199999999999985,0.0,0.0,62,a-1
974,0,324,2.5199999999999996,0.0,0.0,62,a-2
975,0,325,-7.060000000000006,0.0,0.0,31,overall
976,0,325,-9.800000000000006,0.0,0.0,31,a-1
977,0,325,2.7399999999999998,0.0,0.0,31,a-2
978,0,326,-12.25000000000001,0.0,0.0,44,overall
979,0,326,2.75,0.0,0.0,44,a-1
980,0,326,-15.00000000000001,0.0,0.0,44,a-2
981,0,327,-4.860000000000003,0.0,0.0,45,overall
982,0,327,2.5399999999999996,0.0,0.0,45,a-1
983,0,327,-7.400000000000002,0.0,0.0,45,a-2
984,0,328,-13.920000000000007,0.0,0.0,71,overall
985,0,328,-16.200000000000006,0.0,0.0,71,a-1
986,0,328,2.2799999999999994,0.0,0.0,71,a-2
987,0,329,-12.24000000000001,0.0,0.0,44,overall
988,0,329,2.76,0.0,0.0,44,a-1
989,0,329,-15.00000000000001,0.0,0.0,44,a-2
990,0,330,-20.62999999999997,0.0,0.0,65,overall
991,0,330,-23.39999999999997,0.0,0.0,65,a-1
992,0,330,2.7699999999999996,0.0,0.0,65,a-2
993,0,331,-7.1200000000000045,0.0,0.0,31,overall
